# Constructed from biom file
#OTU ID	P1	P2	P3	M1	M2	M3
278941518f2a7898ccfb672bab191319	0.0	0.0	0.0	0.0	3.0	0.0
278fbd6cc319ac337c2b40c24759839e	0.0	0.0	0.0	0.0	0.0	8.0
279124467151a5237f587c62bf3127cb	0.0	0.0	0.0	78.0	45.0	58.0
2795d84caf1204e8f1dd4954294cebb1	0.0	209.0	0.0	0.0	0.0	0.0
27b857f995c15a073e7b06e5c8e42b59	0.0	0.0	0.0	0.0	22.0	0.0
27bb8cd53e6f0e4e4b643f37034c7e1f	0.0	0.0	0.0	4.0	0.0	0.0
27c8a86b35998a0bc6cc4fc407a715df	0.0	0.0	0.0	0.0	5.0	0.0
27d5d8cc9321e90577f6c1d67a573083	0.0	0.0	0.0	24.0	21.0	41.0
27dcdbc4226f2c3ce0eac7b442a22b58	0.0	0.0	585.0	0.0	0.0	0.0
27dd354470fa6588f6e4f27b0ad33c79	0.0	93.0	0.0	0.0	0.0	0.0
27e2ca30f91937432450ef8c4f40478e	0.0	0.0	0.0	0.0	0.0	103.0
27e70925ecd5cf1af6e4c431dc233135	0.0	0.0	0.0	82.0	43.0	81.0
27ebf06d157cafaa964c0f6a884c8384	0.0	0.0	0.0	0.0	0.0	12.0
27ece21f40d0725872d93c2769638d0a	0.0	0.0	58.0	0.0	0.0	0.0
27efc4b782461b3a5f4f0dfefccda9e8	0.0	0.0	0.0	41.0	0.0	0.0
27f376998de656748ddcd9f94a51345a	0.0	0.0	0.0	10.0	0.0	11.0
27f46e843d01c38a9b0523675badff03	0.0	0.0	0.0	227.0	209.0	233.0
27fc78c0df7c28c4fd3115bb7c5d1e4a	0.0	0.0	0.0	0.0	0.0	18.0
27fd0fe869e71006ce7da5f9fa3de39e	0.0	0.0	2.0	0.0	0.0	0.0
27feacfee4f5baae127cb66ed73b5a3e	0.0	0.0	0.0	0.0	0.0	13.0
28130ce3c2c40bebb6f9956018f5052a	12.0	0.0	0.0	0.0	0.0	0.0
28142d33e90df95d799b37a15c78e2c2	0.0	0.0	22.0	0.0	0.0	0.0
2819b0e492b953594921299db1e9a02d	0.0	0.0	0.0	0.0	8.0	0.0
281c43dff6af0ad109ecae133d8a455c	0.0	0.0	0.0	0.0	0.0	2.0
281cbe128a570eed70dbce0cf1ae084d	0.0	0.0	0.0	0.0	17.0	0.0
2825875c9d54e6d79f399b5daa63aba8	0.0	0.0	0.0	0.0	5.0	0.0
282e2649da4766b0c0d4af84e5d0f42d	0.0	0.0	0.0	0.0	9.0	8.0
283600d6ab1b6a9d817cbab0da3d09f2	0.0	0.0	0.0	5.0	0.0	0.0
2838794a88fee0fb09365c86212bc496	0.0	0.0	56.0	0.0	0.0	0.0
283cc79ba14923c3f22b98e4aaba7997	0.0	0.0	0.0	272.0	42.0	235.0
283ce05a49054680c12eb28760835168	0.0	0.0	264.0	0.0	0.0	0.0
2847553ac5c64ad49babba88f06687a4	0.0	0.0	0.0	0.0	4.0	0.0
285cadb75ceae3b4c1ef2538396f8a4e	0.0	0.0	0.0	0.0	4.0	0.0
28704e6bfae4496b2fc9f19be9420cb3	0.0	0.0	0.0	0.0	0.0	5.0
287c8446cef05d06c0b3dc5e9f377993	0.0	0.0	0.0	0.0	28.0	0.0
289be9f27c49af93e6caa699e0c56d1d	0.0	0.0	0.0	0.0	15.0	0.0
289fee6bb00c00a3310068c8539494e5	0.0	0.0	0.0	5.0	0.0	0.0
28a52b67f8013e85c759cb896782908c	253.0	0.0	0.0	0.0	0.0	0.0
28abc3a2dd1d923d33691974e125edba	0.0	0.0	0.0	10.0	85.0	29.0
28ac9ea6ab95cef7f194be2677c0654d	0.0	0.0	0.0	0.0	0.0	21.0
28ae5392ecaadb0e88254a9a96939332	0.0	0.0	0.0	14.0	0.0	0.0
28d0fdf308c5e0b8d21e4b22c90589db	4.0	0.0	0.0	0.0	0.0	0.0
28d23fa594e4efc6f68515b0e6442dfb	0.0	0.0	0.0	0.0	0.0	18.0
28da7ff05f5895b5aa3469c15f98f398	0.0	0.0	0.0	0.0	0.0	15.0
28e8ed50348b3307d2deda58b9213cb3	0.0	0.0	0.0	13.0	0.0	0.0
28e8f372e42355e2f2429c55d2756d2e	0.0	0.0	4.0	0.0	0.0	0.0
28f66a4912279bae338b00bd2e18a906	0.0	0.0	0.0	17.0	0.0	0.0
28f7ef72db1060d5fc987a9f95a29c97	0.0	0.0	0.0	0.0	0.0	4.0
291e676c4b43b4a476f1cdebc2fd27d7	0.0	0.0	993.0	0.0	0.0	0.0
2921def892e2fdbacf9f40e7595f56c2	0.0	0.0	0.0	25.0	0.0	24.0
292227dfc741b5d0dc279faaad111752	0.0	0.0	0.0	0.0	0.0	2.0
2924b60a9b19313acd7c18dc31fc52cc	0.0	0.0	8.0	0.0	0.0	0.0
292cc9518d8ba4b4ebd72023bc2d7f7b	0.0	0.0	0.0	0.0	0.0	24.0
292ede67f7e97ad89c77bf9ea70ff9f8	0.0	941.0	0.0	0.0	0.0	0.0
29345d40af9caaf742e03b992fd08013	5.0	0.0	0.0	0.0	0.0	0.0
293f2d11aed34c40d074a7a752792601	0.0	0.0	0.0	0.0	4.0	0.0
29550a494448a60ee735d9854d1c9c35	0.0	0.0	0.0	23.0	31.0	22.0
295ab613906ec0811ea1b02012a9e1a0	0.0	0.0	0.0	68.0	37.0	29.0
297aeeb119b13b3870ffe0ff07056f38	0.0	0.0	0.0	23.0	18.0	0.0
297d900e62cecbfba068e5d14bb1337f	0.0	0.0	0.0	0.0	12.0	0.0
29872a42345cd5fd6a9e15901d65eba3	0.0	0.0	0.0	10.0	0.0	0.0
298881b132dfe7d26a01c7e2e8fd2f19	0.0	0.0	0.0	0.0	14.0	0.0
2991a5cc12f84d87397d3c9763558d03	0.0	0.0	0.0	119.0	51.0	115.0
29955c296f2722a64d46303e766c37dc	0.0	0.0	0.0	16.0	0.0	0.0
29965c5ffbbb8a31eb68c7320271833c	0.0	0.0	0.0	0.0	9.0	0.0
299fd0a4a5f521933c9a66a9d8f8a13e	0.0	0.0	0.0	0.0	0.0	27.0
29a1be2bfd88644b2c6007ac6a0f1014	0.0	0.0	0.0	14.0	0.0	0.0
29a8b15c940c6247c2416f862e4e9e68	0.0	0.0	0.0	37.0	0.0	0.0
29b316cb38f003568d6e23153ea19143	0.0	0.0	0.0	0.0	10.0	8.0
29b4d22752637f6f2b14e8637e887393	0.0	0.0	0.0	0.0	20.0	24.0
29bcf441f843d3152a50c20a38a29a77	0.0	0.0	0.0	45.0	0.0	0.0
29bf54c796a3154ba9a0590552dce00d	0.0	0.0	0.0	0.0	12.0	0.0
29bf9c8790f10f53b7ea5f6bc9c859bc	0.0	0.0	0.0	0.0	5.0	0.0
29c70fa5ffec382cc37148ce8c85b746	0.0	0.0	0.0	56.0	0.0	0.0
29d07ac76540e2eb9b492cc49149bde4	0.0	0.0	0.0	71.0	159.0	22.0
29d853ee49222d9ab16e73fcb25c35b8	0.0	0.0	0.0	22.0	15.0	23.0
29dfa7cd7473735b210d16c649661a73	0.0	0.0	0.0	16.0	9.0	0.0
29eb4715cec01483ab5fa60f77855ff5	0.0	9.0	0.0	0.0	0.0	0.0
2a1e81939f832f501aed42bae4c5572a	0.0	0.0	0.0	0.0	0.0	25.0
2a21c248a3f4b0a4bd790340eeef31ad	0.0	0.0	0.0	0.0	10.0	10.0
2a2cb8b3caf5bca6f201cee6a795c2a5	0.0	0.0	0.0	0.0	5.0	0.0
2a599cf02652ee97b6e879f99c9e85e0	0.0	0.0	0.0	0.0	0.0	10.0
2a6ce28d88865db6dfd00333781e9bbe	0.0	0.0	0.0	15.0	0.0	0.0
2a749a128ff8f020832df20ba7a127bd	0.0	0.0	0.0	0.0	12.0	24.0
2a76d58106e8f9130e5f3f334207c327	0.0	0.0	0.0	0.0	0.0	14.0
2a7fe198f48358316c130262937f467b	0.0	0.0	0.0	0.0	0.0	8.0
2a843d49813340fdf29d75f844c7bb02	0.0	6.0	0.0	0.0	0.0	0.0
2a88d08ec6ad149aed3d6f118c7b67ab	0.0	0.0	0.0	0.0	18.0	0.0
2a9ff14b9eb9e40f9c87a54bb31eb3d0	0.0	0.0	0.0	86.0	29.0	108.0
2ab295f2aae1804186b1a11815d53f22	0.0	0.0	0.0	4.0	0.0	0.0
2ababc9257f01635c7284f7a3103ae5a	0.0	0.0	0.0	20.0	0.0	11.0
2abaec7069136186269e4d962a441648	0.0	0.0	0.0	18.0	0.0	23.0
2abf4da8ddf56cd6cea3e4d3822bb608	0.0	0.0	0.0	0.0	0.0	7.0
2ac3efece50bbd0a2f7a0a9e440bd029	0.0	0.0	0.0	35.0	30.0	48.0
2acbe771edef77f5a6d3603c1a824e23	0.0	0.0	3.0	0.0	0.0	0.0
2adfec9cf541be9ba05604a17ad3997a	0.0	64.0	0.0	0.0	0.0	0.0
2ae122250ef2269dcbefb39adcf47921	0.0	0.0	0.0	0.0	0.0	8.0
2ae50ae41a6755c531d9bf8a6a41d2e8	5.0	0.0	0.0	0.0	0.0	0.0
2ae5dacdb3f5b9b8cef0070f735f5063	0.0	0.0	0.0	0.0	11.0	0.0
2af9027196b54f3060e60ba03c6e9791	0.0	0.0	0.0	34.0	21.0	43.0
2afadecc3448c3f32a77113c457692b6	0.0	0.0	0.0	118.0	47.0	128.0
2b2bc629a01185d1b0a91b260c8fa16c	0.0	0.0	0.0	0.0	0.0	35.0
2b2ef93955a0e7fc9940b16759cf6c2a	0.0	0.0	0.0	0.0	8.0	6.0
2b2efe3e6a7b085032128fe8e4bcaa5d	0.0	0.0	0.0	2.0	0.0	0.0
2b2f98c71ce534805f8ecd7653a75315	0.0	0.0	0.0	0.0	37.0	73.0
2b394630c827ae71d41b746fcb6b9c38	0.0	0.0	186.0	0.0	0.0	0.0
2b3f2502d261c755e2f7f89bfb2e4985	0.0	0.0	0.0	0.0	22.0	0.0
2b458ef5afa0bdab98b8ad3a444f59d8	0.0	0.0	0.0	0.0	8.0	0.0
2b4bafd69213ab1585e3e728a573c5ae	0.0	0.0	0.0	0.0	34.0	0.0
2b4c5fa419d9fa8fe93cab79418abafb	0.0	0.0	0.0	0.0	6.0	0.0
2b4ca9a25ff534858b74082c2111f401	79.0	0.0	0.0	0.0	0.0	0.0
2b5e4d22466e4db870755d3c264a5e39	0.0	0.0	0.0	0.0	0.0	37.0
2b62709058976bb2595b3d1c70702c9e	0.0	0.0	0.0	78.0	0.0	0.0
2b64bc32ff843f6edd353beb57cdc939	0.0	254.0	0.0	0.0	0.0	0.0
2b7b5b3f7fc005ae8c623d6d61947eca	0.0	0.0	0.0	0.0	26.0	52.0
2b81becae3ffc2c1bf44f9a836b01839	0.0	0.0	0.0	0.0	0.0	32.0
2b83f09751c3c98a7cc875f1436c89ec	0.0	0.0	0.0	0.0	0.0	11.0
2bb6632ea1f359255a2f8a994ff2a6aa	0.0	0.0	0.0	6.0	0.0	0.0
2bc2af3bc0c6dd6d97ed9be534d455a7	0.0	0.0	0.0	0.0	0.0	10.0
2bd5df38315e5e03bf1baa551adb1e8f	0.0	0.0	0.0	0.0	15.0	0.0
2bd65e24b3e141a9d96324f7999e09bc	0.0	0.0	0.0	14.0	0.0	0.0
2be4a27ebe1ee5cb672faf2349887349	0.0	0.0	0.0	0.0	5.0	8.0
2be5f9f98737a004fe26d50f8c7517f2	0.0	0.0	0.0	0.0	0.0	6.0
2bea10969c01eb0805b4c353e7b33504	0.0	0.0	0.0	12.0	10.0	0.0
2bf1953fe24053ccb8d7e2e15bd50fa8	0.0	0.0	0.0	47.0	75.0	253.0
2bf9573b048d7ed745b79420e2da93bc	0.0	0.0	0.0	0.0	0.0	8.0
2bfc49379969ab7766c616ebfa56c845	0.0	0.0	0.0	0.0	20.0	6.0
2bfd1f6a936550618fecb9d677ec2890	0.0	0.0	0.0	0.0	0.0	7.0
2c09f5c5e2928eaae43b52d3d9ca8a6e	0.0	0.0	0.0	0.0	10.0	4.0
2c0d4d5d9a6fbbfeaedf4bdfa5c8853d	0.0	0.0	0.0	38.0	7.0	0.0
2c1a1be5c713c16bbd6492d1fbe2ce30	0.0	0.0	14.0	0.0	0.0	0.0
2c1c4d82d26fbba7b55e1539fb7c4161	0.0	0.0	0.0	32.0	40.0	51.0
2c1d39e551217a346eb6578d6d3e9787	0.0	0.0	0.0	0.0	0.0	14.0
2c310b2c73cc1a9539a15aa20dcb794c	0.0	0.0	0.0	36.0	0.0	41.0
2c3b8bca8d6f47005f6d472dd54349e5	0.0	0.0	49.0	0.0	0.0	0.0
2c4133a3a80ba1430f9d1125e864b74d	0.0	0.0	45.0	0.0	0.0	0.0
2c4ea7e9624613f3361b6601b903c454	0.0	0.0	0.0	24.0	24.0	0.0
2c5f2746ec53c37211f49a683753bb1a	0.0	0.0	0.0	45.0	60.0	0.0
2c64657659e4060932e24c5c2ff9e64c	0.0	0.0	0.0	0.0	11.0	0.0
2c69e0182b288d1e20c81518f3462ee0	0.0	0.0	0.0	0.0	0.0	5.0
2c6dc574d243607be89770a53199b9f8	0.0	0.0	0.0	0.0	150.0	0.0
2c7665231939ad69ba3eeac3aa3d44f6	0.0	0.0	0.0	0.0	4.0	0.0
2c79bedae2c275db891401b532f18644	0.0	0.0	0.0	206.0	30.0	334.0
2c86ed3e26cc8e69e95d8bb45e82c405	0.0	0.0	0.0	87.0	119.0	136.0
2c995e226192d7691a9aba9d107636e9	0.0	0.0	0.0	25.0	26.0	27.0
2ca751eac837278685e46c6f4b8fed35	0.0	0.0	41.0	0.0	0.0	0.0
2cbd6c219ebeaa7cc84eb740bf431b11	20.0	0.0	0.0	0.0	0.0	0.0
2cc2d3fe38463fd095527c5748788ba9	0.0	0.0	342.0	0.0	0.0	0.0
2cc411f5570f812bc7e1d4f40b91d36f	0.0	8.0	0.0	0.0	0.0	0.0
2cc444e06ff19e5c3f30d9e7810facb4	0.0	1170.0	0.0	0.0	0.0	0.0
2cd5446d936e8f8df1baedbd75bd992a	0.0	0.0	0.0	0.0	0.0	13.0
2ce00ab457fd285514bbb94269c1b257	0.0	0.0	0.0	0.0	20.0	24.0
2ce4b295bc9e64fd6e33b6b6f5be1fb4	0.0	0.0	0.0	156.0	81.0	123.0
2ced72bdc2a17f676ea3ca765adecb22	0.0	0.0	0.0	0.0	21.0	0.0
2cfeb206cde6107503e201249f98424b	0.0	0.0	0.0	7.0	0.0	0.0
2d048c0d3632eab0934b2f2022e48542	0.0	0.0	0.0	9.0	0.0	0.0
2d126bf137cc83e33ed55c320d1ff38f	0.0	0.0	326.0	0.0	0.0	0.0
2d16a3164ed26d49b7a06052fe6f781d	0.0	0.0	0.0	14.0	0.0	0.0
2d195c70ec26b61dd6067d222e710222	0.0	0.0	0.0	20.0	0.0	0.0
2d26bd02e84157ab2be7813b735bdd26	0.0	0.0	0.0	0.0	0.0	14.0
2d42cc0c56eca8e3b6ad4a3c9184fa3b	0.0	0.0	24.0	0.0	0.0	0.0
2d46c91743615feafc88ce7cbdb157ea	0.0	0.0	0.0	10.0	2.0	9.0
2d69165f79dcd581f3c221189c336fd3	0.0	0.0	0.0	0.0	6.0	0.0
2d6b94efd35283b591f54a2efb2a86a9	0.0	2.0	0.0	0.0	0.0	0.0
2d74401419c2f28e3db29bd0a217454c	0.0	0.0	0.0	66.0	0.0	47.0
2d894a64b249adfe4a0e824dd75bebbd	0.0	0.0	2.0	0.0	0.0	0.0
2d9b3a0adabb0ad001ab58bd2ee3a7ed	0.0	0.0	0.0	62.0	59.0	50.0
2da0eac4e888a5507297886a10b90eac	0.0	0.0	0.0	102.0	69.0	90.0
2da85d198fe83b94209218d625291a9b	0.0	0.0	326.0	0.0	0.0	0.0
2db5619722d6bc8d6f18cad4647b0a78	0.0	0.0	415.0	0.0	0.0	0.0
2db7e1dde91a2a28da0ddc82aac6b8d4	0.0	0.0	0.0	218.0	184.0	207.0
2dba007e1cd4cc537dc4be14976877d1	0.0	0.0	0.0	5.0	0.0	0.0
2dcca02147d2e67f7293b06718f6977c	8.0	0.0	0.0	0.0	0.0	0.0
2dcceacb718539af2082d2cb5c2184fd	0.0	0.0	0.0	0.0	5.0	0.0
2ddcbf497516f69507796b274d5b0fa6	0.0	0.0	0.0	0.0	7.0	0.0
2de45fd98b3c86ff7bf754fe0cd6e090	0.0	0.0	0.0	3.0	0.0	0.0
2ded9eb61073b28283cb5f01b3cb0181	0.0	0.0	0.0	19.0	8.0	0.0
2dee47ccab1027a0308d71b119d845de	0.0	0.0	0.0	33.0	0.0	18.0
2df4f7c4ce77ef91d818c956ad4b84e7	0.0	0.0	0.0	37.0	42.0	30.0
2df61fc511f20758feaa1be287edf619	0.0	0.0	0.0	0.0	6.0	0.0
2df9ec493b0a8c1cc65703c90ff84ca4	0.0	0.0	0.0	17.0	13.0	9.0
2e052114718afcb0b29db33c092fb68a	0.0	0.0	0.0	0.0	8.0	0.0
2e09e061ddfc6e65f907504839bf8139	0.0	0.0	0.0	37.0	26.0	15.0
2e16870d0d001d373017086eec9773be	0.0	0.0	0.0	15.0	0.0	0.0
2e1f9fa26d06943df24f289dfaf7dd1f	0.0	0.0	0.0	21.0	31.0	20.0
2e24c53f53461d7cc7e9579fc9080065	0.0	0.0	0.0	0.0	0.0	14.0
2e2504446a9186bd0cd57d681de225f9	0.0	0.0	0.0	0.0	23.0	0.0
2e27e7de69eaad53b20c7ed349fda3ca	0.0	0.0	0.0	13.0	16.0	10.0
2e34078153b8d9b14edc6de26c39b2ae	0.0	0.0	0.0	6.0	9.0	0.0
2e39c5413930208a16a2d993dbfd50fc	0.0	0.0	0.0	0.0	5.0	0.0
2e3f7c60014ed634b4dce7a5c6d77c47	0.0	0.0	0.0	136.0	92.0	97.0
2e42aca7c44fe1747a0f2bb08effaebd	0.0	0.0	0.0	0.0	0.0	8.0
2e4d4100db3081d85415b9ebfd8d0cae	0.0	0.0	0.0	17.0	0.0	0.0
2e5cfce4a785bfe7f001623782c6e815	0.0	0.0	0.0	0.0	13.0	0.0
2e5f6dda3158de13d07ec74702431732	0.0	0.0	0.0	0.0	5.0	0.0
2e5ff77456ea8b32ad073bfca976680b	0.0	0.0	0.0	0.0	0.0	16.0
2e60a2b63ef994fe9a9f8de5efe538c2	0.0	0.0	0.0	0.0	30.0	0.0
2e6546c17f11e9dc1f0db538f7dd9123	0.0	0.0	0.0	0.0	21.0	0.0
2e6553a486ad76fb074b34bb6689a7b7	0.0	0.0	0.0	29.0	0.0	0.0
2e6d037fcd15c68f0096c4fc21c35356	0.0	0.0	0.0	10.0	0.0	9.0
2e6f2e9dc0b693c7720150850c8d2829	0.0	0.0	0.0	0.0	9.0	0.0
2e79c17fff1464cda9bea5c68e2c6fd1	0.0	0.0	0.0	6.0	0.0	0.0
2e83f1ac744ac60f7ce93311343d68ee	0.0	0.0	0.0	0.0	0.0	11.0
2e862d9263deecabebf7fb294e226922	0.0	0.0	0.0	25.0	0.0	0.0
2e8db6fb41ff16f27a6f5e0089e95453	0.0	0.0	0.0	23.0	20.0	23.0
2e95fd11da45c34ee1cb0f946117cb48	0.0	0.0	0.0	0.0	10.0	0.0
2e9b8bbf8977090f8c6a6bef26459060	0.0	563.0	0.0	0.0	0.0	0.0
2e9cbd6da787aa4c2a46fecc37fbb6b0	0.0	0.0	0.0	0.0	3.0	0.0
2ea0e3555a048367fecd29213c7ee6bb	0.0	0.0	0.0	0.0	47.0	0.0
2eafc2a627b9ff470c41f79c78431f83	0.0	0.0	0.0	0.0	0.0	10.0
2eb0879c299ada5d6cba67bdbcef1188	0.0	0.0	0.0	0.0	0.0	19.0
2eb3b51de61e2bd68ee5bf8a209f8a61	0.0	0.0	0.0	12.0	28.0	0.0
2eb7bfc53d68f178677754fac5aed9cb	0.0	0.0	5.0	0.0	0.0	0.0
2ebde47e6c2c8d492e5ec324e1f1f030	0.0	0.0	0.0	0.0	0.0	24.0
2ebed740429fb932c1f1fe3ef7d1afa3	0.0	0.0	0.0	26.0	19.0	0.0
2ed4459d048e5a787ba315492f70a0e9	6.0	0.0	0.0	0.0	0.0	0.0
2ed56c5b75558d0d438f7fc7c1a32efb	0.0	0.0	0.0	0.0	6.0	0.0
2ed7bfa23e2d6358bfcc6717cd325f4b	0.0	0.0	0.0	44.0	0.0	0.0
2edbadc3829aa84ac6e9c2deaef66581	0.0	258.0	0.0	0.0	0.0	0.0
2ee00628ae3f20117f907013c79f2b18	0.0	0.0	0.0	7.0	0.0	0.0
2eeb940ed577dc833f4bbe049ee159a9	0.0	0.0	0.0	0.0	0.0	10.0
2ef28251b3f525bf803c4a65854cc644	0.0	0.0	0.0	7.0	0.0	0.0
2ef4544ba409a01d971e5b8fdfc95ed2	0.0	0.0	0.0	8.0	0.0	0.0
2f030c1f7397220ae45f868dc1dcaeef	0.0	0.0	0.0	0.0	7.0	0.0
2f04f5a46db6c44dc61b5b890a44f82e	0.0	0.0	0.0	25.0	0.0	24.0
2f09ce5ab4ef74bc9977610abac4587c	0.0	0.0	67.0	0.0	0.0	0.0
2f0ece805459a6e3bb372350766d3ff3	0.0	0.0	0.0	19.0	21.0	7.0
2f223b250dc26fbfa8de267ec927c2b6	0.0	0.0	0.0	0.0	10.0	0.0
2f290556963b507012188a1332e38e7c	0.0	0.0	0.0	33.0	0.0	47.0
2f2d4cbc7d18af2b08e7c4a0e35eb404	0.0	0.0	0.0	0.0	0.0	14.0
2f3ac525a20a5ad56779cb1d4f029201	0.0	0.0	0.0	51.0	0.0	55.0
2f3afcc5c64ba3948a103ffa38e303ac	0.0	10.0	0.0	0.0	0.0	0.0
2f408c9391b69ea39ac7622faa6f2c8d	0.0	0.0	0.0	712.0	181.0	224.0
2f438eb01f47e599398a60c074bd25b4	0.0	0.0	0.0	0.0	12.0	0.0
2f5ab88b32cebabab80ac40335feb20d	0.0	0.0	0.0	11.0	12.0	0.0
2f64dbf899de4845c04f00262b69aedd	0.0	0.0	0.0	11.0	0.0	0.0
2f76d4852e45bb05d2dfc20da4b12908	0.0	0.0	0.0	0.0	21.0	0.0
2f82387e2382a690bcb9b14cae4b0832	0.0	0.0	0.0	6.0	2.0	4.0
2f889a5b50dda3ab6ece87eb92b4470a	18.0	0.0	0.0	0.0	0.0	0.0
2f9b01f5023cffa1237f913f3ff8e7bc	0.0	0.0	0.0	0.0	3.0	0.0
2f9b9142b45b8973bec2c0540cae70c0	0.0	0.0	0.0	0.0	0.0	13.0
2fa07353d82d0d36b91e41bc3b240516	0.0	0.0	0.0	29.0	38.0	70.0
2fa75e1f8e651128bb4b21c81771181b	0.0	0.0	0.0	0.0	0.0	11.0
2fad65296d37378e10d56adbeb652920	0.0	34.0	0.0	0.0	0.0	0.0
2fbf603c0a6aa4a4d5bd88c7977b3e8c	0.0	0.0	0.0	7.0	0.0	0.0
2fc3a470029f7213361373e8b963844a	0.0	0.0	0.0	0.0	10.0	0.0
2fd320817d2d495d920e5c10ff1eb074	0.0	0.0	0.0	0.0	6.0	0.0
2fd4f1440a3b1882fd9d19a95f0c2b24	0.0	0.0	0.0	6.0	0.0	0.0
2fdf27de1a1694c914888677ee1f0b08	0.0	0.0	0.0	0.0	4.0	0.0
300251703e6bcc5ee503f4d322cb665a	0.0	0.0	2.0	0.0	0.0	0.0
300a07d0c807c5f0cc0e833ba1f7d9fe	0.0	0.0	0.0	0.0	0.0	11.0
30118fcddaa985b2f0447d9dab8ce874	0.0	0.0	0.0	24.0	0.0	20.0
301a5358a07b480bb8cb136c615f04ec	0.0	0.0	42.0	0.0	0.0	0.0
301b96c322893b95c6103dc17d68ea8b	0.0	0.0	52.0	0.0	0.0	0.0
302596d55b9962b7e3da32c1275918a8	0.0	0.0	0.0	21.0	0.0	0.0
302918d84371e96570f713601da1b023	0.0	0.0	0.0	5.0	0.0	0.0
3036c1d3e9de2e586651dd14ef1dd258	0.0	0.0	0.0	0.0	0.0	4.0
30406054e178cd9846048e27916bb5d9	0.0	0.0	0.0	0.0	12.0	20.0
30426ede27f15c7501a52c24bcebd1db	0.0	0.0	0.0	0.0	11.0	0.0
3056dc1a57718e42ab75218d3e7fc983	0.0	0.0	0.0	4.0	0.0	9.0
305c297f19726317840207d207c3a011	6.0	0.0	0.0	0.0	0.0	0.0
30602c76b8a2a959949f610b54d71d33	0.0	0.0	0.0	20.0	0.0	7.0
30633a21fc9f54956cac2a72e64d718b	0.0	0.0	0.0	0.0	0.0	18.0
3070175261b0ccec8eb2b6480549a3b3	0.0	0.0	0.0	0.0	11.0	0.0
3071e185b4ff3b5d01cdc7f0b8bb16ce	0.0	250.0	0.0	0.0	0.0	0.0
307343ea26be8f84f92aa36948a81d17	0.0	0.0	0.0	48.0	0.0	11.0
3075eb352caa5886d542603fb6c0c7bb	0.0	0.0	0.0	23.0	0.0	0.0
308ef02ccc5dc71986759531b6f4b6ed	0.0	0.0	0.0	0.0	9.0	0.0
30907231438cda380cbac09516004cba	0.0	0.0	0.0	0.0	165.0	60.0
309482ace810400c77e793f1bed12aa5	0.0	0.0	132.0	0.0	0.0	0.0
309b771e0146d2a53c265c44987f3dc6	82.0	0.0	0.0	0.0	0.0	0.0
30a0560ead42839c04a040e5c1264a25	0.0	0.0	0.0	0.0	7.0	8.0
30a1d08623220af04096cff402151451	0.0	8.0	0.0	0.0	0.0	0.0
30af8a9a8ad5fba0e3f76c30c1e8845e	0.0	0.0	0.0	15.0	0.0	0.0
30bad39864aa6a698846b310c5b62b24	0.0	0.0	0.0	20.0	17.0	20.0
30c016f221f3e744c220cf51b493bc3d	0.0	44.0	0.0	0.0	0.0	0.0
30c1074897999ed3b841958bb4748d8a	316.0	0.0	0.0	0.0	0.0	0.0
30c91f8eab76458ddab4daa382fd7ba0	0.0	0.0	0.0	38.0	29.0	38.0
30c94fb14042274741177c6ec3e72f1f	0.0	0.0	0.0	11.0	0.0	0.0
30d26d5567d8b02e1b59e0054ae2509f	0.0	0.0	0.0	7.0	0.0	0.0
30dae051ab7489097fd51225328ac447	0.0	0.0	0.0	0.0	0.0	12.0
30eb42f0810e7d8901f4c84d3f972dcf	0.0	0.0	215.0	0.0	0.0	0.0
30f49c8a6dc465f9c97c3782ab4beb25	0.0	0.0	0.0	0.0	9.0	0.0
30f9f618b7b94496a0932fd509f72a79	0.0	0.0	0.0	0.0	5.0	0.0
3119bf00e96ec70d32a06611ad16c0dd	0.0	0.0	0.0	0.0	0.0	18.0
312810a7b8ef46d3938c762724bd6f9a	0.0	0.0	0.0	0.0	5.0	0.0
3129e2ce51c589bf72fb596ab9b07204	0.0	0.0	0.0	16.0	0.0	0.0
312c2ff1534e2a7f9a36868c30a0892c	0.0	260.0	0.0	0.0	0.0	0.0
315735c59274d18dcb2bfde34d9fcd3e	0.0	0.0	0.0	0.0	12.0	12.0
315ed5064d4dd426cf96a1298ef03554	0.0	0.0	74.0	0.0	0.0	0.0
315fcee79008c5f35f6429cd84b79235	0.0	0.0	0.0	0.0	22.0	26.0
316fae05072d7e2d1a8cbacf40e1c782	0.0	137.0	0.0	0.0	0.0	0.0
318af5fdee76265b1d4eaa04540b2a23	8.0	0.0	0.0	0.0	0.0	0.0
318bab4c7456ee7715aab8ee86dc4b5e	0.0	0.0	0.0	0.0	46.0	0.0
31a30e6441417932588ba5ce072e9566	0.0	0.0	0.0	20.0	30.0	26.0
31a94fc43f54730a8c572029cc38dafc	24.0	0.0	0.0	0.0	0.0	0.0
31af3746bca40c832da0aeb8a9a987d8	0.0	0.0	0.0	25.0	0.0	32.0
31b06b86c3db30238fa8e25b17e98fa7	0.0	0.0	0.0	0.0	0.0	35.0
31bbdba635b6d593a4308477c0186ca0	0.0	0.0	47.0	0.0	0.0	0.0
31bc6b57bdfaa13d8959bfcfde363515	0.0	0.0	0.0	84.0	139.0	293.0
31c59def459d425c200bbbca26406e62	0.0	0.0	0.0	46.0	0.0	0.0
